web-scraper-order,web-scraper-start-url,main,main-href,text
"1586556380-6394","https://www.azzaman.com/category/news/page/30","الشرطة تستقبل نصف درزينة أهداف في دوري ابطال العرب","https://www.azzaman.com/%d8%a7%d9%84%d8%b4%d8%b1%d8%b7%d8%a9-%d8%aa%d8%b3%d8%aa%d9%82%d8%a8%d9%84-%d9%86%d8%b5%d9%81-%d8%af%d8%b1%d8%b2%d9%8a%d9%86%d8%a9-%d8%a3%d9%87%d8%af%d8%a7%d9%81-%d9%81%d9%8a-%d8%af%d9%88%d8%b1%d9%8a/","وكان الشرطة تاهل الى ربع النهائي بعد فوزه على فريق نواذيبو الموريتاني 1-0 ذهابًا في نواكشوط، وبخماسية نظيفة في مباراة العودة بقطر، فيما بلغ فريق الشباب ربع النهائي بعد تخطيه شباب الأردن، بالفوز 1-0 ذهابا على ملعبه، والتعادل 1-1 إيابا."
"1586557304-7775","https://www.azzaman.com/category/news/page/24","خبير لـ (الزمان) : لا فائدة من إرتفاع اسعار النفط في...","https://www.azzaman.com/%d8%ae%d8%a8%d9%8a%d8%b1-%d9%84%d9%80-%d8%a7%d9%84%d8%b2%d9%85%d8%a7%d9%86-%d9%84%d8%a7-%d9%81%d8%a7%d8%a6%d8%af%d8%a9-%d9%85%d9%86-%d8%a5%d8%b1%d8%aa%d9%81%d8%a7%d8%b9-%d8%a7%d8%b3%d8%b9%d8%a7/","وأعرب وزير الطاقة الإماراتي سهيل المزروعي عن أمله في أن تؤدي حكمة الولايات المتحدة وإيران إلى تهدئة التوترات.وقال المزروعي إنه (يأمل في ألا يكون هناك أي تصعيد آخر في المنطقة وأنه لا يتوقع أن تكون الولايات المتحدة راغبة في مزيد من المواجهة بالشرق الأوسط), مبينا ان (الوضع الحالي ليس حربا), وتابع ان (أوبك ستتدخل إذا حدث نقص في المعروض ولا خطر على هرمز أو تدفق النفط)."
"1586557426-8140","https://www.azzaman.com/category/news/page/23","التربية تعد بتحويل المحاضرين المجانيين لعقود وزارية","https://www.azzaman.com/%d8%a7%d9%84%d8%aa%d8%b1%d8%a8%d9%8a%d8%a9-%d8%aa%d8%b9%d8%af-%d8%a8%d8%aa%d8%ad%d9%88%d9%8a%d9%84-%d8%a7%d9%84%d9%85%d8%ad%d8%a7%d8%b6%d8%b1%d9%8a%d9%86-%d8%a7%d9%84%d9%85%d8%ac%d8%a7%d9%86%d9%8a/","الجامعة العراقية تنظم ورشتين عن صحافة البيانات وإدارة الوقت"
"1586557391-8044","https://www.azzaman.com/category/news/page/24","الأنواء : أمطار رعدية متفرقة بدءاً من اليوم","https://www.azzaman.com/%d8%a7%d9%84%d8%a3%d9%86%d9%88%d8%a7%d8%a1-%d8%a3%d9%85%d8%b7%d8%a7%d8%b1-%d8%b1%d8%b9%d8%af%d9%8a%d8%a9-%d9%85%d8%aa%d9%81%d8%b1%d9%82%d8%a9-%d8%a8%d8%af%d8%a1%d8%a7%d9%8b-%d9%85%d9%86-%d8%a7%d9%84/","توقعت الهيئة العامة للانواء الجوية والرصد الزلزالي التابعة لوزارة النقل تساقط امطار رعدية متفرقة بدءا من اليوم الخميس. وقالت الهيئة في بيان امس ، إن (الطقس سيكون اليوم في المنطقتين الوسطى والجنوبية غائما جزئيا واحيانا غائما مع تساقط زخات مطر خفيفة في اماكن متفرقة ولا تغير في درجات الحرارة)، مبينا ان (طقس المنطقة الشمالية غائم مع فرصة تساقط زخات مطر خفيفة في بعض الاماكن)، واضاف ان (فرص الامطار الخفيفة تستمر في بعض المناطق حتى يوم السبت المقبل). وناقشت وزارة الداخلية الاستعدادات لمواجهة احتمال تعرض البلاد للهزات بعد دخول العراق ضمن الخط الزلزالي. وقال بيان لمديرية الدفاع المدني انه (تم عقد الاجتماع الرابع للجنة العليا لادارة الدفاع المدني برئاسة وكيل الوزارة الفريق محمد بدر ناصر وعضوية مدير عام الدفاع المدني اللواء كاظم سلمان بوهان من اجل متابعة وضع السيول ونسبة ارتفاع مناسيب نهر دجلة والفرات ومدى نجاح الاجراءات والخطط الموضوعة لمواجهة الازمة ميدانياً)."
"1586557527-8417","https://www.azzaman.com/category/news/page/22","الشرطة تودّع أبطال الأندية أمام الشباب السعودي","https://www.azzaman.com/%d8%a7%d9%84%d8%b4%d8%b1%d8%b7%d8%a9-%d8%aa%d9%88%d8%af%d9%91%d8%b9-%d8%a3%d8%a8%d8%b7%d8%a7%d9%84-%d8%a7%d9%84%d8%a3%d9%86%d8%af%d9%8a%d8%a9-%d8%a3%d9%85%d8%a7%d9%85-%d8%a7%d9%84%d8%b4%d8%a8%d8%a7/",""
"1586556396-6464","https://www.azzaman.com/category/news/page/30","البرلمان يقر قانون الإنتخابات بدوائر متعددة ويشرع بتعديل مواد التقاعد","https://www.azzaman.com/%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d9%8a%d9%82%d8%b1-%d9%82%d8%a7%d9%86%d9%88%d9%86-%d8%a7%d9%84%d8%a5%d9%86%d8%aa%d8%ae%d8%a7%d8%a8%d8%a7%d8%aa-%d8%a8%d8%af%d9%88%d8%a7%d8%a6%d8%b1/",""
"1586557243-7556","https://www.azzaman.com/category/news/page/25","أمريكا ترفض طلب سحب القوات وتبحث توسيع مهمة الأطلسي","https://www.azzaman.com/%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d8%a7-%d8%aa%d8%b1%d9%81%d8%b6-%d8%b7%d9%84%d8%a8-%d8%b3%d8%ad%d8%a8-%d8%a7%d9%84%d9%82%d9%88%d8%a7%d8%aa-%d9%88%d8%aa%d8%a8%d8%ad%d8%ab-%d8%aa%d9%88%d8%b3%d9%8a%d8%b9/","وندد آية الله علي السيستاني، المرجعية الدينية العليا لشيعة العراق، يوم الجمعة بالمواجهة العسكرية بين الولايات المتحدة وإيران على أرض العراق وقال إنها تهدد بجر البلد ومنطقة الشرق الأوسط إلى صراع أكبر.وقال السيستاني إن الهجمات المتبادلة بين الجانبين داخل العراق هذا الشهر تنم عن تجاهل صارخ لسيادة العراق، مضيفا أن شعب العراق يتحمل الخسارة الأكبر من الصراع بين واشنطن وطهران.وأضاف السيستاني في خطبة الجمعة التي ألقاها ممثل عنه في مدينة كربلاء أن سلسلة الهجمات تنتهك سيادة العراق مضيفا أنه لا يتعين السماح لأي قوى أجنبية بتحديد مصير العراق.وقال ممثل السيستاني ”إن التعامل بأسلوب المغالبة من قبل الأطراف المختلفة التي يملك كل منها جانباً من القوة والنفوذ… سيؤدي إلى استحكام الأزمة واستعصائها على الحل“.قال السيستاني (إن ما وقع في الأيام الأخيرة من اعتداءات خطيرة وانتهاكات متكررة للسيادة العراقية… هو جزء من تداعيات الأزمة الراهنة). وأضاف (كفى الشعب ما عاناه من حروب ومحن وشدائد على مختلف الصعد طوال عقود من الزمن في ظل الأنظمة السابقة وحتى النظام الراهن… ينبغي أن يكون العراق سيد نفسه يحكمه أبناؤه ولا دور للغرباء في قراراته)."
"1586557335-7850","https://www.azzaman.com/category/news/page/24","قائد عسكري أميركي في قاعدة عين الاسد : النجاة من القصف...","https://www.azzaman.com/%d9%82%d8%a7%d8%a6%d8%af-%d8%b9%d8%b3%d9%83%d8%b1%d9%8a-%d8%a3%d9%85%d9%8a%d8%b1%d9%83%d9%8a-%d9%81%d9%8a-%d9%82%d8%a7%d8%b9%d8%af%d8%a9-%d8%b9%d9%8a%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d8%af-%d8%a7/","وتابع “كان الوقت بين موجة واخرى مجرد وقت كاف ليجعلك تشعر بالأمان. برأيي أنه كان بهدف إلحاق إصابات”."
"1586557460-8287","https://www.azzaman.com/category/news/page/23","إعلان الطوارئ في ذي قار عقب تصعيد غير مسبوق بإحتجاجات بغداد...","https://www.azzaman.com/%d8%a5%d8%b9%d9%84%d8%a7%d9%86-%d8%a7%d9%84%d8%b7%d9%88%d8%a7%d8%b1%d8%a6-%d9%81%d9%8a-%d8%b0%d9%8a-%d9%82%d8%a7%d8%b1-%d8%b9%d9%82%d8%a8-%d8%aa%d8%b5%d8%b9%d9%8a%d8%af-%d8%ba%d9%8a%d8%b1-%d9%85%d8%b3/","تسجيل إصابات بين المتظاهرين خلال تفريق الحشود عند السيطرة مجدداً على طريق محمد القاسم"
"1586556444-6648","https://www.azzaman.com/category/news/page/29","قشور الفستق وسيلة التدفئة لمواجهة البرد القارس في بلد عربي","https://www.azzaman.com/%d9%82%d8%b4%d9%88%d8%b1-%d8%a7%d9%84%d9%81%d8%b3%d8%aa%d9%82-%d9%88%d8%b3%d9%8a%d9%84%d8%a9-%d8%a7%d9%84%d8%aa%d8%af%d9%81%d8%a6%d8%a9-%d9%84%d9%85%d9%88%d8%a7%d8%ac%d9%87%d8%a9-%d8%a7%d9%84%d8%a8/","في منزله في بلدة تل الكرامة في ريف إدلب الشمالي، يقول أبو وليد وهو أب لثلاثة أطفال بعدما احتسى القهوة وأحد ضيوفه قرب المدفأة، لوكالة فرانس برس “نتيجة انقطاع مادة المازوت بحثنا عن بديل من أجل التدفئة (…) ولجأنا إلى مدفأة قشر الفستق”."
"1586556322-6221","https://www.azzaman.com/category/news/page/30","البارزاني والحلبوسي يبحثان جهود حل الأزمة وتشكيل الكابينة الجديدة","https://www.azzaman.com/%d8%a7%d9%84%d8%a8%d8%a7%d8%b1%d8%b2%d8%a7%d9%86%d9%8a-%d9%88%d8%a7%d9%84%d8%ad%d9%84%d8%a8%d9%88%d8%b3%d9%8a-%d9%8a%d8%a8%d8%ad%d8%ab%d8%a7%d9%86-%d8%ac%d9%87%d9%88%d8%af-%d8%ad%d9%84-%d8%a7%d9%84/",""
"1586557243-7546","https://www.azzaman.com/category/news/page/25","أمريكا ترفض طلب سحب القوات وتبحث توسيع مهمة الأطلسي","https://www.azzaman.com/%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d8%a7-%d8%aa%d8%b1%d9%81%d8%b6-%d8%b7%d9%84%d8%a8-%d8%b3%d8%ad%d8%a8-%d8%a7%d9%84%d9%82%d9%88%d8%a7%d8%aa-%d9%88%d8%aa%d8%a8%d8%ad%d8%ab-%d8%aa%d9%88%d8%b3%d9%8a%d8%b9/","ويواجه زعماؤه مأزقا لأن واشنطن وطهران حليفتان رئيسيتان أيضا للحكومة العراقية ويتنازعان على فرض النفوذ هناك."
"1586557464-8295","https://www.azzaman.com/category/news/page/23","موازنة خاوية لا تلبّي الطموح وتأخيرها يضر بالمواطن ويؤثر في حركة...","https://www.azzaman.com/%d9%85%d9%88%d8%a7%d8%b2%d9%86%d8%a9-%d8%ae%d8%a7%d9%88%d9%8a%d8%a9-%d9%84%d8%a7-%d8%aa%d9%84%d8%a8%d9%91%d9%8a-%d8%a7%d9%84%d8%b7%d9%85%d9%88%d8%ad-%d9%88%d8%aa%d8%a3%d8%ae%d9%8a%d8%b1%d9%87%d8%a7/",""
"1586556583-6909","https://www.azzaman.com/category/news/page/28","خبير لـ (الزمان): صراع الزعامة يعيد ترتيب صفوف التنظيم بعد مقتل...","https://www.azzaman.com/%d8%ae%d8%a8%d9%8a%d8%b1-%d9%84%d9%80-%d8%a7%d9%84%d8%b2%d9%85%d8%a7%d9%86-%d8%b5%d8%b1%d8%a7%d8%b9-%d8%a7%d9%84%d8%b2%d8%b9%d8%a7%d9%85%d8%a9-%d9%8a%d8%b9%d9%8a%d8%af-%d8%aa%d8%b1%d8%aa%d9%8a/","بغداد – قصي منذر"
"1586557093-7135","https://www.azzaman.com/category/news/page/27","القدو لـ (الزمان): تعديل التقاعد يشمل ورثة المستفيد وعلى الهيئة صرف...","https://www.azzaman.com/%d8%a7%d9%84%d9%82%d8%af%d9%88-%d9%84%d9%80-%d8%a7%d9%84%d8%b2%d9%85%d8%a7%d9%86-%d8%aa%d8%b9%d8%af%d9%8a%d9%84-%d8%a7%d9%84%d8%aa%d9%82%d8%a7%d8%b9%d8%af-%d9%8a%d8%b4%d9%85%d9%84-%d9%88%d8%b1/",""
"1586557594-8688","https://www.azzaman.com/category/news/page/21","طريق الموت يحصد أرواح عائلتين في ديالى وكركوك","https://www.azzaman.com/%d8%a7%d9%84%d8%a3%d9%87%d8%a7%d9%84%d9%8a-%d9%8a%d9%86%d8%a7%d8%b4%d8%af%d9%88%d9%86-%d9%88%d8%b2%d9%8a%d8%b1-%d8%a7%d9%84%d8%a5%d8%b3%d9%83%d8%a7%d9%86-%d9%88%d8%a7%d9%84%d8%a5%d8%b9%d9%85%d8%a7/",""
"1586557213-7448","https://www.azzaman.com/category/news/page/26","مجلس الوزراء يوافق على تسجيل المركبات  المعلاّية","https://www.azzaman.com/%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d9%88%d8%b2%d8%b1%d8%a7%d8%a1-%d9%8a%d9%88%d8%a7%d9%81%d9%82-%d8%b9%d9%84%d9%89-%d8%aa%d8%b3%d8%ac%d9%8a%d9%84-%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%a8%d8%a7%d8%aa/","وينفذ هذا القرار بعد 120  يوماً من تأريــــخ إصداره)."
"1586556367-6358","https://www.azzaman.com/category/news/page/30","السيستاني: وفاة الخلخالي خسارة فادحة","https://www.azzaman.com/%d8%a7%d9%84%d8%b3%d9%8a%d8%b3%d8%aa%d8%a7%d9%86%d9%8a-%d9%88%d9%81%d8%a7%d8%a9-%d8%a7%d9%84%d8%ae%d9%84%d8%ae%d8%a7%d9%84%d9%8a-%d8%ae%d8%b3%d8%a7%d8%b1%d8%a9-%d9%81%d8%a7%d8%af%d8%ad%d8%a9/","قدم المرجع الديني علي السيستاني، تعازيه بوفاة السيد محمد مهدي الموسوي الخلخالي. وقال السيستاني في برقية تعزية امس (تلقينا بألم وأسى نبأ رحيل العالم الجليل سماحة آية الله الحاج السيد محمد مهدي الموسوي الخلخالي قدس سره). واضاف ان (فقد سماحته الذي كرس سنوات عديدة من عمره المباركة في سبيل خدمة الدين والعقيدة ولا سيما في مجال التأليف والتدريس وتربية الطلاب، يعتبر خسارة كبيرة). وتابع (بهذه المصيبة نعزي الحوزات العلمية ولا سيما حوزة مشهد المقدسة ونعزي أولاده الكرام وسائر أفراد أسرته الكريمة، ونسأل الله تبارك وتعالى للفقيد السعيد علوّ الدرجات، ولذويه الصبر الجميل والأجر الجزيل)."
"1586556394-6462","https://www.azzaman.com/category/news/page/30","فعاليات سياسية تهنىء المسيحيين بمناسبة أعياد الميلاد","https://www.azzaman.com/%d9%81%d8%b9%d8%a7%d9%84%d9%8a%d8%a7%d8%aa-%d8%b3%d9%8a%d8%a7%d8%b3%d9%8a%d8%a9-%d8%aa%d9%87%d9%86%d9%89%d8%a1-%d8%a7%d9%84%d9%85%d8%b3%d9%8a%d8%ad%d9%8a%d9%8a%d9%86-%d8%a8%d9%85%d9%86%d8%a7%d8%b3/","هنأت فعاليات سياسية عراقية المسيحيين في العراق والعالم بمناسبة أعياد الميلاد المجيد . وجاء في نص تهنئة رئيس الجمهورية برهم صالح  إنه (مع إطلالة عيد الميلاد نتقدم بأحر التهاني للأخوة المسيحيين العراقيين في داخل وخارج البلاد وللمسيحيين والإنسانية جمعاء بهذه المناسبة العطرة مناسبة ميلاد رسول المحبة والسلام المسيح عليه السلام). كما هنأ رئيس الحكومة المستقيل عادل عبد المهدي الشعب العراقي بأعياد الميلاد ورأس السنة الميلادية. وقال عبد المهدي في بيان امس (نتقدم بأزكى التهاني والتبريكات لأبناء شعبنا العراقي العزيز ولاسيما أخوتنا وشركاءنا في الوطن المسيحيين بمناسبة أعياد الميلاد ورأس السنة الميلادية). وقدم رئيس وزراء إقليم كردستان مسرور البارزاني  التهنئة للمسحيين في الاقليم والعراق والعالم باعياد الميلاد.وقال البارزاني في التهنئة (سيبقى إلاقليم واحة للتعايش القومي والديني ونفتخر بالنجاح الذي حققه في إيواء مئات الآلاف من النازحين واللاجئين )،  مؤكدا ان (حكومة إلاقليم لن تدخر جهدا في توفير الأمن والاطمئنان ومد يد العون والمساعدة لجميع الذين لاذوا به هربا من الظلم والاستبداد الذي طالهم في مناطقهم). ومنحت حكومة اقليم كردستان عطلة رسمية للدوائر والمؤسسات الحكومية من 25 الى الاول من كانون الثاني المقبل. وقرر كاردينال طائفة الكلدان الكاثوليك في العراق والعالم لويس ساكو بطريرك منع الاحتفال والصلوات ليلة ميلاد المسيح تضامنا مع شهداء العراق.  ومنح مجلس الوزراء صلاحية اعلان العطلة الى المحافظين. وكانت مصادر في المجلس قد نفت وجود عطلة رسمية باستثناء المسيحيين. وأوضحت المصادر أن (مجلس الوزراء أعطى المحافظين صلاحية منح عطلة من عدمها).فيما عطلت محافظة بغداد الدوام الرسمي اليوم الاربعاء في الدوائر التابعة لها بمناسبة اعياد الميلاد."
"1586557317-7825","https://www.azzaman.com/category/news/page/24","ملك الأردن : مساعدة العراقيين تتصدّر مباحثاتي مع قادة أوربا","https://www.azzaman.com/%d9%85%d9%84%d9%83-%d8%a7%d9%84%d8%a3%d8%b1%d8%af%d9%86-%d9%85%d8%b3%d8%a7%d8%b9%d8%af%d8%a9-%d8%a7%d9%84%d8%b9%d8%b1%d8%a7%d9%82%d9%8a%d9%8a%d9%86-%d8%aa%d8%aa%d8%b5%d8%af%d9%91%d8%b1-%d9%85%d8%a8/",""
"1586556418-6533","https://www.azzaman.com/category/news/page/29","امانة بغداد: قطع مجسر ملعب الشعب اليوم الخميس","https://www.azzaman.com/%d8%a7%d9%85%d8%a7%d9%86%d8%a9-%d8%a8%d8%ba%d8%af%d8%a7%d8%af-%d9%82%d8%b7%d8%b9-%d9%85%d8%ac%d8%b3%d8%b1-%d9%85%d9%84%d8%b9%d8%a8-%d8%a7%d9%84%d8%b4%d8%b9%d8%a8-%d8%a7%d9%84%d9%8a%d9%88%d9%85-%d8%a7/","امانة بغداد: قطع مجسر ملعب الشعب اليوم الخميس"
"1586556434-6608","https://www.azzaman.com/category/news/page/29","المعهد القضائي يعلن نتائج إختبار الكفاءة","https://www.azzaman.com/%d8%a7%d9%84%d9%85%d8%b9%d9%87%d8%af-%d8%a7%d9%84%d9%82%d8%b6%d8%a7%d8%a6%d9%8a-%d9%8a%d8%b9%d9%84%d9%86-%d9%86%d8%aa%d8%a7%d8%a6%d8%ac-%d8%a5%d8%ae%d8%aa%d8%a8%d8%a7%d8%b1-%d8%a7%d9%84%d9%83%d9%81/","اعلن المعهد القضائي عن اسماء الناجحين في اختبار الكـفاءة للدورة 42  للعام الدراسي الجاري ، لافتا الى ان المعهد فتح باب الاعتراضات ابتداء من اليوم الخميس ولغاية نهاية الدوام الرسمي ليوم الاثنين الموافق 30 كانون الاول الجاري. واظهرت النتائج تقدم القاضي حسين كاظم رحمة نعاس آل بطة على المنافسين بدرجة 58  يلية علي يحيى كاظم حسن الخالدي ومحمد لطيف ظاهر حمد العبودي ومعتز سعد مهدي حسن الحمداني وعقيل ناظم كزار العمري بـ 54,5  ويبلغ عدد المتنافسين 34   قاضيا. واوصى رئيس مجلس القضاء الاعلى فائق زيدان، خريجي المعهد بتطبيق القانون بحياد تام واستقلال في كل قضية.  وقال زيدان خلال حضوره حفل التخرج امس ان (على القضاة تطبيق القانون بحياد تام واستقلال في كل قضية بما لايخل بحقوق المواطنين)، مشددا على( ضرورة  حماية الحقوق الدستورية بالتعبير عن الرأي وحق التظاهر السلمي).واكد زيدان ان (مجلس القضاء الاعلى سيكون السند القوي لهم)، لافتا الى (ضرورة التعاون مع المحامين لايصال الحقوق الى اصحابها واحترام حق الدفاع المقدس). في تطور لاحق ،اصيب اربعة مدنين بانفجار دراجة نارية قرب ملعب شعبي في مدينة ، وهذا الانفجار الثالث الذي شهدته بغداد امس الاربعاء بعد تفجيرين شهدتهما منطقتا الامين والمعالف. واشارت مصادر الى ان الاحصائيات الاولية بعدد المصابين في الانفجارات الثلاثة بلغت تسعة اشخاص احدهم حالته حرجة، واندلع حريق في مجمع لبيع كماليات السيارات بالنجف. وقال مصدر في تصريح امس ان (حريقا اندلع في مجمع لبيع كماليات السيارات مع سيارة صالون صغيرة بحي الجامعة في النجف، ما ادى الى الحاق اضرار مادية دون وقوع اية خسائر بشرية). واضاف ان (فرق الاطفاء باشرت باخماد الحريق ومنعت النيران من الامتداد الى المنازل المجاورة)، مشيرا الى انه (تم فتح تحقيق لمعرفة اسباب اندلاعه). وأعلنت هيئة المنافذ الحدودية عن ضبط مسافر عراقي في منفذ الشلامجة الحدودي بحوزته أكثر من سبعة ملايين دينار مزور.  وقالت الهيئة في بيان امس إنه تم (ضبط مسافر عراقي قادم من إيران، بحوزته نحو سبعة ملايين دينار مزور، بالتعاون مع شرطة الكمارك). وأضافت الهيئة أنه (تمت إحالة ما تم ضبطه وفق محضر أصولي الى مركز شرطة الشلامجة لإتخاذ الإجراءات القانونية اللازمة بحقه). وكشفت نقابة عمال البناء في اقليم كردستان، عن مصرع 38 عاملا خلال العام الجاري. وقالت في بيان، ان (11 عامل بناء لقوا مصرعهم في اربيل، و19  في السليمانية، و8  في دهوك)، مبينة ان (هذه الحوادث جرت خلال العام الجاري). ودعت الجهات الحكومية إلى (القيام بمسؤولياتها تجاه عمال البناء وتحسين أوضاعهم وسلامة حياتهم)."
